lr,train/loss,train/AnnealingWeight,train/min_scale_cur,train/c_l,train/psnr,epoch,created_at,val/loss,val/psnr,val/ssim
0.000452255203508765,0.004523721057921648,0.006,0.5,0.004523721057921648,20.434741973876953,4,2022-09-05 05:14:56.866894,,,
0.000452255203508765,0.012565611861646175,0.006,0.5,0.012565611861646175,15.99786376953125,4,2022-09-05 05:15:24.640713,,,
0.000452255203508765,0.01028776541352272,0.006,0.5,0.01028776541352272,16.86648941040039,4,2022-09-05 05:15:52.353717,,,
0.000452255203508765,0.011692298576235771,0.006,0.5,0.011692298576235771,16.310701370239258,4,2022-09-05 05:16:20.085803,,,
0.000452255203508765,0.008405680768191814,0.006,0.5,0.008405680768191814,17.743972778320312,4,2022-09-05 05:16:48.438180,,,
0.000452255203508765,0.010424773208796978,0.006,0.5,0.010424773208796978,16.80903434753418,4,2022-09-05 05:17:16.157537,,,
0.000452255203508765,0.009728542529046535,0.006,0.5,0.009728542529046535,17.109222412109375,4,2022-09-05 05:17:43.891817,,,
0.000452255203508765,0.012095949612557888,0.006,0.5,0.012095949612557888,16.163299560546875,4,2022-09-05 05:18:11.761063,,,
0.000452255203508765,0.006475341971963644,0.006,0.5,0.006475341971963644,18.877073287963867,4,2022-09-05 05:18:39.708965,,,
0.000452255203508765,0.010260170325636864,0.006,0.5,0.010260170325636864,16.878154754638672,4,2022-09-05 05:19:07.625334,,,
0.000452255203508765,0.02378995344042778,0.006,0.5,0.02378995344042778,13.225765228271484,4,2022-09-05 05:19:35.442735,,,
0.000452255203508765,0.009764332324266434,0.006,0.5,0.009764332324266434,17.09327507019043,4,2022-09-05 05:20:03.183388,,,
0.000452255203508765,0.008515913039445877,0.006,0.5,0.008515913039445877,17.687387466430664,4,2022-09-05 05:20:31.129474,,,
0.000452255203508765,0.016554798930883408,0.006,0.5,0.016554798930883408,14.800461769104004,4,2022-09-05 05:20:59.546636,,,
0.000452255203508765,0.008682510815560818,0.006,0.5,0.008682510815560818,17.603248596191406,4,2022-09-05 05:21:27.556456,,,
0.000452255203508765,0.010683078318834305,0.006,0.5,0.010683078318834305,16.702735900878906,4,2022-09-05 05:21:55.338948,,,
0.000452255203508765,0.01972401887178421,0.006,0.5,0.01972401887178421,14.039746284484863,4,2022-09-05 05:22:23.122234,,,
0.000452255203508765,0.01170504093170166,0.006,0.5,0.01170504093170166,16.305971145629883,4,2022-09-05 05:22:51.101208,,,
0.000452255203508765,0.006956049706786871,0.006,0.5,0.006956049706786871,18.566072463989258,4,2022-09-05 05:23:19.308073,,,
0.000452255203508765,0.004550830461084843,0.006,0.5,0.004550830461084843,20.408794403076172,4,2022-09-05 05:23:47.372111,,,
0.000452255203508765,0.01264509093016386,0.006,0.5,0.01264509093016386,15.970481872558594,4,2022-09-05 05:24:15.668630,,,
0.000452255203508765,0.012017540633678436,0.006,0.5,0.012017540633678436,16.191543579101562,4,2022-09-05 05:24:44.391987,,,
0.000452255203508765,0.020452406257390976,0.006,0.5,0.020452406257390976,13.882255554199219,4,2022-09-05 05:25:12.691589,,,
0.000452255203508765,0.0061730085872113705,0.006,0.5,0.0061730085872113705,19.084732055664062,4,2022-09-05 05:25:40.748086,,,
0.000452255203508765,0.009212816134095192,0.006,0.5,0.009212816134095192,17.345775604248047,4,2022-09-05 05:26:08.577558,,,
0.000452255203508765,0.01720166578888893,0.006,0.5,0.01720166578888893,14.633995056152344,4,2022-09-05 05:26:37.016515,,,
0.000452255203508765,0.011670023202896118,0.006,0.5,0.011670023202896118,16.31898307800293,4,2022-09-05 05:27:05.135608,,,
0.000452255203508765,0.013510501012206078,0.006,0.5,0.013510501012206078,15.682985305786133,4,2022-09-05 05:27:33.151990,,,
0.000452255203508765,0.015786152333021164,0.006,0.5,0.015786152333021164,15.006937980651855,4,2022-09-05 05:28:00.445747,,,
0.000452255203508765,0.004821970593184233,0.006,0.5,0.004821970593184233,20.157455444335938,4,2022-09-05 05:28:28.272028,,,
0.000452255203508765,0.015542402863502502,0.006,0.5,0.015542402863502502,15.074519157409668,4,2022-09-05 05:28:55.988670,,,
0.000452255203508765,0.011342668905854225,0.006,0.5,0.011342668905854225,16.442548751831055,4,2022-09-05 05:29:24.291696,,,
0.000452255203508765,0.009058475494384766,0.006,0.5,0.009058475494384766,17.41914939880371,4,2022-09-05 05:29:52.006782,,,
0.000452255203508765,0.009894164279103279,0.006,0.5,0.009894164279103279,17.035907745361328,4,2022-09-05 05:30:19.979511,,,
0.000452255203508765,0.016625897958874702,0.006,0.5,0.016625897958874702,14.781848907470703,4,2022-09-05 05:30:48.021743,,,
0.000452255203508765,0.005871774163097143,0.006,0.5,0.005871774163097143,19.3020076751709,4,2022-09-05 05:31:15.654711,,,
0.000452255203508765,0.012954123318195343,0.006,0.5,0.012954123318195343,15.865620613098145,4,2022-09-05 05:31:43.341935,,,
0.000452255203508765,0.006844876334071159,0.006,0.5,0.006844876334071159,18.636043548583984,4,2022-09-05 05:32:11.431125,,,
0.000452255203508765,0.007356671150773764,0.006,0.5,0.007356671150773764,18.322885513305664,4,2022-09-05 05:32:39.135731,,,
0.000452255203508765,0.00623812060803175,0.006,0.5,0.00623812060803175,19.03916358947754,4,2022-09-05 05:33:06.977768,,,
0.000452255203508765,0.014818938449025154,0.006,0.5,0.014818938449025154,15.281529426574707,4,2022-09-05 05:33:34.675347,,,
0.000452255203508765,0.008510197512805462,0.006,0.5,0.008510197512805462,17.690303802490234,4,2022-09-05 05:34:02.658838,,,
0.000452255203508765,0.009432104416191578,0.006,0.5,0.009432104416191578,17.243614196777344,4,2022-09-05 05:34:30.621703,,,
0.000452255203508765,0.009709645062685013,0.006,0.5,0.009709645062685013,17.117666244506836,4,2022-09-05 05:34:58.434584,,,
0.000452255203508765,0.007595736533403397,0.006,0.5,0.007595736533403397,18.18400001525879,4,2022-09-05 05:35:26.509279,,,
0.000452255203508765,0.007706738077104092,0.006,0.5,0.007706738077104092,18.120994567871094,4,2022-09-05 05:35:54.173525,,,
0.000452255203508765,0.00806913897395134,0.006,0.5,0.00806913897395134,17.92142677307129,4,2022-09-05 05:36:22.407761,,,
0.000452255203508765,0.0076155271381139755,0.006,0.5,0.0076155271381139755,18.172700881958008,4,2022-09-05 05:36:50.078867,,,
0.000452255203508765,0.00864856131374836,0.006,0.5,0.00864856131374836,17.620262145996094,4,2022-09-05 05:37:18.603853,,,
0.000452255203508765,0.0088773462921381,0.006,0.5,0.0088773462921381,17.506868362426758,4,2022-09-05 05:37:46.263859,,,
0.000452255203508765,0.010754557326436043,0.006,0.5,0.010754557326436043,16.67377471923828,4,2022-09-05 05:38:14.326962,,,
0.000452255203508765,0.017403988167643547,0.006,0.5,0.017403988167643547,14.583211898803711,4,2022-09-05 05:38:42.275821,,,
0.000452255203508765,0.004192477557808161,0.006,0.5,0.004192477557808161,20.764991760253906,4,2022-09-05 05:39:10.139194,,,
0.000452255203508765,0.011211216449737549,0.006,0.5,0.011211216449737549,16.49317169189453,4,2022-09-05 05:39:38.218598,,,
0.000452255203508765,0.0093825189396739,0.006,0.5,0.0093825189396739,17.26650619506836,4,2022-09-05 05:40:06.267029,,,
0.000452255203508765,0.00933791697025299,0.006,0.5,0.00933791697025299,17.287200927734375,4,2022-09-05 05:40:34.019897,,,
0.000452255203508765,0.008421752601861954,0.006,0.5,0.008421752601861954,17.735675811767578,4,2022-09-05 05:41:01.942745,,,
0.000452255203508765,0.016695763915777206,0.006,0.5,0.016695763915777206,14.76363754272461,4,2022-09-05 05:41:29.917117,,,
0.000452255203508765,0.010645917616784573,0.006,0.5,0.010645917616784573,16.71786880493164,4,2022-09-05 05:41:57.671059,,,
0.000452255203508765,0.010537724010646343,0.006,0.5,0.010537724010646343,16.76223373413086,4,2022-09-05 05:42:25.929717,,,
0.000452255203508765,0.013416207395493984,0.006,0.5,0.013416207395493984,15.713401794433594,4,2022-09-05 05:42:53.591443,,,
0.000452255203508765,0.014165570959448814,0.006,0.5,0.014165570959448814,15.477359771728516,4,2022-09-05 05:43:21.345498,,,
0.000452255203508765,0.010787754319608212,0.006,0.5,0.010787754319608212,16.660388946533203,4,2022-09-05 05:43:49.486735,,,
0.000452255203508765,0.005116320215165615,0.006,0.5,0.005116320215165615,19.900123596191406,4,2022-09-05 05:44:17.182733,,,
0.000452255203508765,0.007071482948958874,0.006,0.5,0.007071482948958874,18.49459457397461,4,2022-09-05 05:44:45.940273,,,
0.000452255203508765,0.0104531180113554,0.006,0.5,0.0104531180113554,16.7972412109375,4,2022-09-05 05:45:14.344257,,,
0.000452255203508765,0.012796254828572273,0.006,0.5,0.012796254828572273,15.91887092590332,4,2022-09-05 05:45:42.343179,,,
0.000452255203508765,0.016250623390078545,0.006,0.5,0.016250623390078545,14.881000518798828,4,2022-09-05 05:46:10.425732,,,
0.000452255203508765,0.006639063358306885,0.006,0.5,0.006639063358306885,18.768632888793945,4,2022-09-05 05:46:38.415125,,,
0.000452255203508765,0.010448602959513664,0.006,0.5,0.010448602959513664,16.799118041992188,4,2022-09-05 05:47:06.372476,,,
0.000452255203508765,0.01359117217361927,0.006,0.5,0.01359117217361927,15.65713119506836,4,2022-09-05 05:47:33.981698,,,
0.000452255203508765,0.005693185143172741,0.006,0.5,0.005693185143172741,19.436147689819336,4,2022-09-05 05:48:01.758581,,,
0.000452255203508765,0.018868472427129745,0.006,0.5,0.018868472427129745,14.23233413696289,4,2022-09-05 05:48:30.101537,,,
0.000452255203508765,0.010648457333445549,0.006,0.5,0.010648457333445549,16.716833114624023,4,2022-09-05 05:48:57.600116,,,
0.000452255203508765,0.010546307079494,0.006,0.5,0.010546307079494,16.758695602416992,4,2022-09-05 05:49:25.389935,,,
0.000452255203508765,0.014800000004470348,0.006,0.5,0.014800000004470348,15.287083625793457,4,2022-09-05 05:49:53.392710,,,
0.000452255203508765,0.023905590176582336,0.006,0.5,0.023905590176582336,13.204706192016602,4,2022-09-05 05:50:20.987468,,,
0.000452255203508765,0.019449841231107712,0.006,0.5,0.019449841231107712,14.100540161132812,4,2022-09-05 05:50:48.817882,,,
0.000452255203508765,0.007754544727504253,0.006,0.5,0.007754544727504253,18.09413719177246,4,2022-09-05 05:51:16.410024,,,
0.000452255203508765,0.010751238092780113,0.006,0.5,0.010751238092780113,16.67511558532715,4,2022-09-05 05:51:44.565887,,,
0.000452255203508765,0.004865345545113087,0.006,0.5,0.004865345545113087,20.118562698364258,4,2022-09-05 05:52:12.324455,,,
0.000452255203508765,0.011822987347841263,0.006,0.5,0.011822987347841263,16.262428283691406,4,2022-09-05 05:52:40.469513,,,
0.000452255203508765,0.0063819726929068565,0.006,0.5,0.0063819726929068565,18.94015121459961,4,2022-09-05 05:53:08.152873,,,
0.000452255203508765,0.010629512369632721,0.006,0.5,0.010629512369632721,16.724567413330078,4,2022-09-05 05:53:35.976130,,,
0.000452255203508765,0.012517808936536312,0.006,0.5,0.012517808936536312,16.014415740966797,4,2022-09-05 05:54:03.825050,,,
0.000452255203508765,0.006195971742272377,0.006,0.5,0.006195971742272377,19.068607330322266,4,2022-09-05 05:54:31.569888,,,
0.000452255203508765,0.010342258028686047,0.006,0.5,0.010342258028686047,16.84354591369629,4,2022-09-05 05:54:59.302837,,,
0.000452255203508765,0.010007161647081375,0.006,0.5,0.010007161647081375,16.986591339111328,4,2022-09-05 05:55:26.771582,,,
0.000452255203508765,0.00888325460255146,0.006,0.5,0.00888325460255146,17.50398063659668,4,2022-09-05 05:55:54.581947,,,
0.000452255203508765,0.008072825148701668,0.006,0.5,0.008072825148701668,17.91944694519043,4,2022-09-05 05:56:22.413713,,,
0.000452255203508765,0.009789100848138332,0.006,0.5,0.009789100848138332,17.082271575927734,4,2022-09-05 05:56:49.933463,,,
0.000452255203508765,0.010998903773725033,0.006,0.5,0.010998903773725033,16.57620620727539,4,2022-09-05 05:57:17.634003,,,
0.000452255203508765,0.014062455855309963,0.006,0.5,0.014062455855309963,15.509088516235352,4,2022-09-05 05:57:46.194140,,,
0.000452255203508765,0.004802647512406111,0.006,0.5,0.004802647512406111,20.17489242553711,4,2022-09-05 05:58:14.096089,,,
0.000452255203508765,0.012297501787543297,0.006,0.5,0.012297501787543297,16.09153175354004,4,2022-09-05 05:58:42.560499,,,
0.000452255203508765,0.01093173585832119,0.006,0.5,0.01093173585832119,16.60280990600586,4,2022-09-05 05:59:10.639368,,,
0.000452255203508765,0.029381414875388145,0.006,0.5,0.029381414875388145,12.30897331237793,4,2022-09-05 05:59:39.289898,,,
0.000452255203508765,0.017598900943994522,0.006,0.5,0.017598900943994522,14.534845352172852,4,2022-09-05 06:00:07.187839,,,
0.000452255203508765,0.010634489357471466,0.006,0.5,0.010634489357471466,16.7225341796875,4,2022-09-05 06:00:35.624312,,,
0.000452255203508765,0.01607622765004635,0.006,0.5,0.01607622765004635,14.92785930633545,4,2022-09-05 06:01:03.894625,,,
0.000452255203508765,0.007803868502378464,0.006,0.5,0.007803868502378464,18.066600799560547,4,2022-09-05 06:01:31.957482,,,
0.000452255203508765,0.014412743970751762,0.006,0.5,0.014412743970751762,15.402233123779297,4,2022-09-05 06:02:00.152344,,,
0.000452255203508765,0.005731804296374321,0.006,0.5,0.005731804296374321,19.406787872314453,4,2022-09-05 06:02:28.306175,,,
0.000452255203508765,0.007081205956637859,0.006,0.5,0.007081205956637859,18.488628387451172,4,2022-09-05 06:02:55.950221,,,
0.000452255203508765,0.0069970376789569855,0.006,0.5,0.0069970376789569855,18.540557861328125,4,2022-09-05 06:03:23.959717,,,
0.000452255203508765,0.011094005778431892,0.006,0.5,0.011094005778431892,16.538816452026367,4,2022-09-05 06:03:51.681385,,,
0.000452255203508765,0.005907539278268814,0.006,0.5,0.005907539278268814,19.275634765625,4,2022-09-05 06:04:19.387203,,,
0.000452255203508765,0.007082797586917877,0.006,0.5,0.007082797586917877,18.487651824951172,4,2022-09-05 06:04:46.766648,,,
0.000452255203508765,0.007739919237792492,0.006,0.5,0.007739919237792492,18.102336883544922,4,2022-09-05 06:05:17.302580,,,
0.000452255203508765,0.00725357374176383,0.006,0.5,0.00725357374176383,18.384180068969727,4,2022-09-05 06:05:44.633853,,,
0.000452255203508765,0.00847074668854475,0.006,0.5,0.00847074668854475,17.71048355102539,4,2022-09-05 06:06:12.589184,,,
0.000452255203508765,0.015195539221167564,0.006,0.5,0.015195539221167564,15.172538757324219,4,2022-09-05 06:06:40.463090,,,
0.000452255203508765,0.010411648079752922,0.006,0.5,0.010411648079752922,16.81450653076172,4,2022-09-05 06:07:08.699681,,,
0.000452255203508765,0.01021413691341877,0.006,0.5,0.01021413691341877,16.897682189941406,4,2022-09-05 06:07:36.025555,,,
0.000452255203508765,0.007067300379276276,0.006,0.5,0.007067300379276276,18.49716567993164,4,2022-09-05 06:08:03.987169,,,
0.000452255203508765,0.010614763014018536,0.006,0.5,0.010614763014018536,16.73059844970703,4,2022-09-05 06:08:31.749976,,,
0.000452255203508765,0.016520313918590546,0.006,0.5,0.016520313918590546,14.809516906738281,4,2022-09-05 06:08:59.625891,,,
0.000452255203508765,0.0073096295818686485,0.006,0.5,0.0073096295818686485,18.35074806213379,4,2022-09-05 06:09:27.905481,,,
0.000452255203508765,0.008422693237662315,0.006,0.5,0.008422693237662315,17.73518943786621,4,2022-09-05 06:09:55.903012,,,
0.000452255203508765,0.01064096949994564,0.006,0.5,0.01064096949994564,16.71988868713379,4,2022-09-05 06:10:23.370069,,,
0.000452255203508765,0.020439989864826202,0.006,0.5,0.020439989864826202,13.884893417358398,4,2022-09-05 06:10:51.394135,,,
0.000452255203508765,0.0107219647616148,0.006,0.5,0.0107219647616148,16.68695640563965,4,2022-09-05 06:11:19.224466,,,
0.000452255203508765,0.01416710577905178,0.006,0.5,0.01416710577905178,15.476889610290527,4,2022-09-05 06:11:47.577718,,,
0.000452255203508765,0.0061093829572200775,0.006,0.5,0.0061093829572200775,19.12972640991211,4,2022-09-05 06:12:15.579443,,,
0.000452255203508765,0.006655658595263958,0.006,0.5,0.006655658595263958,18.75779151916504,4,2022-09-05 06:12:43.398685,,,
0.000452255203508765,0.033793672919273376,0.006,0.5,0.033793672919273376,11.701346397399902,4,2022-09-05 06:13:11.012496,,,
0.000452255203508765,0.01204734668135643,0.006,0.5,0.01204734668135643,16.1807861328125,4,2022-09-05 06:13:38.860335,,,
0.000452255203508765,0.012862345203757286,0.006,0.5,0.012862345203757286,15.896499633789062,4,2022-09-05 06:14:07.500599,,,
0.000452255203508765,0.004894041456282139,0.006,0.5,0.004894041456282139,20.0930233001709,4,2022-09-05 06:14:35.143052,,,
0.000452255203508765,0.00869983620941639,0.006,0.5,0.00869983620941639,17.594589233398438,4,2022-09-05 06:15:02.735785,,,
0.000452255203508765,0.006863483693450689,0.006,0.5,0.006863483693450689,18.62425422668457,4,2022-09-05 06:15:30.659001,,,
0.000452255203508765,0.007210480980575085,0.006,0.5,0.007210480980575085,18.410057067871094,4,2022-09-05 06:15:59.197785,,,
0.000452255203508765,0.013231496326625347,0.006,0.5,0.013231496326625347,15.773611068725586,4,2022-09-05 06:16:28.624574,,,
0.000452255203508765,0.012668080627918243,0.006,0.5,0.012668080627918243,15.962592124938965,4,2022-09-05 06:16:58.149368,,,
0.000452255203508765,0.009862776845693588,0.006,0.5,0.009862776845693588,17.04970932006836,4,2022-09-05 06:17:25.720921,,,
0.000452255203508765,0.0055634696036577225,0.006,0.5,0.0055634696036577225,19.536245346069336,4,2022-09-05 06:17:53.584942,,,
0.000452255203508765,0.04048101603984833,0.006,0.5,0.04048101603984833,10.91718578338623,4,2022-09-05 06:18:21.417599,,,
0.000452255203508765,0.010781250894069672,0.006,0.5,0.010781250894069672,16.663009643554688,4,2022-09-05 06:18:49.035482,,,
0.000452255203508765,0.014465550892055035,0.006,0.5,0.014465550892055035,15.386350631713867,4,2022-09-05 06:19:17.313237,,,
0.000452255203508765,0.009733356535434723,0.006,0.5,0.009733356535434723,17.107074737548828,4,2022-09-05 06:19:44.935805,,,
0.000452255203508765,0.0031279404647648335,0.006,0.5,0.0031279404647648335,22.03711700439453,4,2022-09-05 06:20:12.856412,,,
0.000452255203508765,0.008506755344569683,0.006,0.5,0.008506755344569683,17.692062377929688,4,2022-09-05 06:20:40.854550,,,
0.000452255203508765,0.014605408534407616,0.006,0.5,0.014605408534407616,15.344563484191895,4,2022-09-05 06:21:09.663342,,,
0.000452255203508765,0.010403433814644814,0.006,0.5,0.010403433814644814,16.817934036254883,4,2022-09-05 06:21:38.383412,,,
0.000452255203508765,0.017391793429851532,0.006,0.5,0.017391793429851532,14.586256980895996,4,2022-09-05 06:22:06.895178,,,
0.000452255203508765,0.013567953370511532,0.006,0.5,0.013567953370511532,15.664556503295898,4,2022-09-05 06:22:34.965475,,,
0.000452255203508765,0.00946342758834362,0.006,0.5,0.00946342758834362,17.229215621948242,4,2022-09-05 06:23:02.988474,,,
0.000452255203508765,0.00751058105379343,0.006,0.5,0.00751058105379343,18.23296356201172,4,2022-09-05 06:23:31.000849,,,
0.000452255203508765,0.0142270652577281,0.006,0.5,0.0142270652577281,15.458547592163086,4,2022-09-05 06:23:58.891631,,,
0.000452255203508765,0.012571083381772041,0.006,0.5,0.012571083381772041,15.995973587036133,4,2022-09-05 06:24:27.388882,,,
0.000452255203508765,0.00665751239284873,0.006,0.5,0.00665751239284873,18.756582260131836,4,2022-09-05 06:24:55.404504,,,
0.000452255203508765,0.005820843856781721,0.006,0.5,0.005820843856781721,19.339839935302734,4,2022-09-05 06:25:23.090696,,,
0.000452255203508765,0.007110684644430876,0.006,0.5,0.007110684644430876,18.47058868408203,4,2022-09-05 06:25:50.860004,,,
0.000452255203508765,0.02116381749510765,0.006,0.5,0.02116381749510765,13.733759880065918,4,2022-09-05 06:26:18.569262,,,
0.000452255203508765,0.005857609212398529,0.006,0.5,0.005857609212398529,19.312496185302734,4,2022-09-05 06:26:46.741841,,,
0.000452255203508765,0.02875867858529091,0.006,0.5,0.02875867858529091,12.402010917663574,4,2022-09-05 06:27:14.938791,,,
0.000452255203508765,0.006504872348159552,0.006,0.5,0.006504872348159552,18.85731315612793,4,2022-09-05 06:27:43.063551,,,
0.000452255203508765,0.014588018879294395,0.006,0.5,0.014588018879294395,15.349737167358398,4,2022-09-05 06:28:10.573767,,,
0.000452255203508765,0.010339171625673771,0.006,0.5,0.010339171625673771,16.8448429107666,4,2022-09-05 06:28:38.612494,,,
0.000452255203508765,0.008659823797643185,0.006,0.5,0.008659823797643185,17.61461067199707,4,2022-09-05 06:29:06.726644,,,
0.000452255203508765,0.006249137222766876,0.006,0.5,0.006249137222766876,19.031497955322266,4,2022-09-05 06:29:34.854706,,,
0.000452255203508765,0.006039993371814489,0.006,0.5,0.006039993371814489,19.179336547851562,4,2022-09-05 06:30:08.443046,,,
0.000452255203508765,0.011673202738165855,0.006,0.5,0.011673202738165855,16.317800521850586,4,2022-09-05 06:30:35.653111,,,
0.000452255203508765,0.009077269583940506,0.006,0.5,0.009077269583940506,17.41014862060547,4,2022-09-05 06:31:03.346820,,,
0.000452255203508765,0.007923074066638947,0.006,0.5,0.007923074066638947,18.000762939453125,4,2022-09-05 06:31:31.429623,,,
0.000452255203508765,0.015262981876730919,0.006,0.5,0.015262981876730919,15.15330696105957,4,2022-09-05 06:31:59.291972,,,
0.000452255203508765,0.013209900818765163,0.006,0.5,0.013209900818765163,15.780705451965332,4,2022-09-05 06:32:27.132064,,,
0.000452255203508765,0.008710082620382309,0.006,0.5,0.008710082620382309,17.5894775390625,4,2022-09-05 06:32:54.859504,,,
0.000452255203508765,0.009336928837001324,0.006,0.5,0.009336928837001324,17.28765869140625,4,2022-09-05 06:33:22.346637,,,
0.000452255203508765,0.01690446399152279,0.006,0.5,0.01690446399152279,14.709686279296875,4,2022-09-05 06:33:50.508928,,,
0.000452255203508765,0.023190587759017944,0.006,0.5,0.023190587759017944,13.33658218383789,4,2022-09-05 06:34:18.211432,,,
0.000452255203508765,0.008102623745799065,0.006,0.5,0.008102623745799065,17.903444290161133,4,2022-09-05 06:34:46.361104,,,
0.000452255203508765,0.007766365073621273,0.006,0.5,0.007766365073621273,18.087522506713867,4,2022-09-05 06:35:14.146656,,,
0.000452255203508765,0.006726976018399,0.006,0.5,0.006726976018399,18.71150016784668,4,2022-09-05 06:35:41.939432,,,
0.000452255203508765,0.008231140673160553,0.006,0.5,0.008231140673160553,17.835100173950195,4,2022-09-05 06:36:10.310599,,,
0.000452255203508765,0.008918162435293198,0.006,0.5,0.008918162435293198,17.486948013305664,4,2022-09-05 06:36:38.422683,,,
0.000452255203508765,0.00486857071518898,0.006,0.5,0.00486857071518898,20.115684509277344,4,2022-09-05 06:37:06.716770,,,
0.000452255203508765,0.00689131673425436,0.006,0.5,0.00689131673425436,18.606679916381836,4,2022-09-05 06:37:34.888985,,,
0.000452255203508765,0.005830926354974508,0.006,0.5,0.005830926354974508,19.332324981689453,4,2022-09-05 06:38:02.025672,,,
0.000452255203508765,0.009386483579874039,0.006,0.5,0.009386483579874039,17.264671325683594,4,2022-09-05 06:38:29.539389,,,
0.000452255203508765,0.008889732882380486,0.006,0.5,0.008889732882380486,17.50081443786621,4,2022-09-05 06:38:57.388309,,,
0.000452255203508765,0.008521487936377525,0.006,0.5,0.008521487936377525,17.684547424316406,4,2022-09-05 06:39:25.004651,,,
0.000452255203508765,0.023495769128203392,0.006,0.5,0.023495769128203392,13.279802322387695,4,2022-09-05 06:39:53.261090,,,
0.000452255203508765,0.01210152916610241,0.006,0.5,0.01210152916610241,16.161296844482422,4,2022-09-05 06:40:21.339401,,,
0.000452255203508765,0.012589864432811737,0.006,0.5,0.012589864432811737,15.989489555358887,4,2022-09-05 06:40:49.197493,,,
0.000452255203508765,0.008177223615348339,0.006,0.5,0.008177223615348339,17.8636417388916,4,2022-09-05 06:41:17.414292,,,
0.000452255203508765,0.009152448736131191,0.006,0.5,0.009152448736131191,17.374326705932617,4,2022-09-05 06:41:45.240619,,,
0.000452255203508765,0.014749579131603241,0.006,0.5,0.014749579131603241,15.301904678344727,4,2022-09-05 06:42:13.302260,,,
0.000452255203508765,0.010031018406152725,0.006,0.5,0.010031018406152725,16.97624969482422,4,2022-09-05 06:42:41.264720,,,
0.000452255203508765,0.005593293812125921,0.006,0.5,0.005593293812125921,19.513023376464844,4,2022-09-05 06:43:09.415247,,,
0.000452255203508765,0.014860903844237328,0.006,0.5,0.014860903844237328,15.269247055053711,4,2022-09-05 06:43:37.355847,,,
0.000452255203508765,0.00544787896797061,0.006,0.5,0.00544787896797061,19.627424240112305,4,2022-09-05 06:44:05.283826,,,
0.000452255203508765,0.0076959580183029175,0.006,0.5,0.0076959580183029175,18.1270751953125,4,2022-09-05 06:44:33.356608,,,
0.000452255203508765,0.009499091655015945,0.006,0.5,0.009499091655015945,17.212879180908203,4,2022-09-05 06:45:00.991507,,,
0.000452255203508765,0.007363680750131607,0.006,0.5,0.007363680750131607,18.318750381469727,4,2022-09-05 06:45:28.532918,,,
0.000452255203508765,0.007758289575576782,0.006,0.5,0.007758289575576782,18.092041015625,4,2022-09-05 06:45:56.874280,,,
0.000452255203508765,0.007410038262605667,0.006,0.5,0.007410038262605667,18.29149627685547,4,2022-09-05 06:46:24.753198,,,
0.000452255203508765,0.009716862812638283,0.006,0.5,0.009716862812638283,17.11444091796875,4,2022-09-05 06:46:52.872134,,,
0.000452255203508765,0.007036649622023106,0.006,0.5,0.007036649622023106,18.516040802001953,4,2022-09-05 06:47:20.807513,,,
0.000452255203508765,0.00780267221853137,0.006,0.5,0.00780267221853137,18.0672664642334,4,2022-09-05 06:47:48.812528,,,
0.000452255203508765,0.022895995527505875,0.006,0.5,0.022895995527505875,13.392105102539062,4,2022-09-05 06:48:17.002225,,,
0.000452255203508765,0.008398352190852165,0.006,0.5,0.008398352190852165,17.747760772705078,4,2022-09-05 06:48:44.809248,,,
0.000452255203508765,0.026481609791517258,0.006,0.5,0.026481609791517258,12.76025676727295,4,2022-09-05 06:49:12.758058,,,
0.000452255203508765,0.006553721614181995,0.006,0.5,0.006553721614181995,18.82482147216797,4,2022-09-05 06:49:40.819830,,,
0.000452255203508765,0.006037265062332153,0.006,0.5,0.006037265062332153,19.181297302246094,4,2022-09-05 06:50:08.728378,,,
0.000452255203508765,0.01180556695908308,0.006,0.5,0.01180556695908308,16.26883316040039,4,2022-09-05 06:50:36.385017,,,
0.000452255203508765,0.005314566195011139,0.006,0.5,0.005314566195011139,19.735021591186523,4,2022-09-05 06:51:04.488110,,,
0.000452255203508765,0.012504607439041138,0.006,0.5,0.012504607439041138,16.018999099731445,4,2022-09-05 06:51:31.733399,,,
0.000452255203508765,0.012144561856985092,0.006,0.5,0.012144561856985092,16.14588165283203,4,2022-09-05 06:51:59.472189,,,
0.000452255203508765,0.005569253116846085,0.006,0.5,0.005569253116846085,19.53173065185547,4,2022-09-05 06:52:27.218117,,,
0.000452255203508765,0.01681245118379593,0.006,0.5,0.01681245118379593,14.733389854431152,4,2022-09-05 06:52:55.845752,,,
0.000452255203508765,0.011233879253268242,0.006,0.5,0.011233879253268242,16.48440170288086,4,2022-09-05 06:53:23.778956,,,
0.000452255203508765,0.014074698090553284,0.006,0.5,0.014074698090553284,15.505309104919434,4,2022-09-05 06:53:52.120782,,,
0.000452255203508765,0.009694375097751617,0.006,0.5,0.009694375097751617,17.124502182006836,4,2022-09-05 06:54:20.638150,,,
0.000452255203508765,0.016430232673883438,0.006,0.5,0.016430232673883438,14.833263397216797,4,2022-09-05 06:54:48.614270,,,
0.000452255203508765,0.012523136101663113,0.006,0.5,0.012523136101663113,16.012569427490234,4,2022-09-05 06:55:16.349195,,,
0.000452255203508765,0.010737471282482147,0.006,0.5,0.010737471282482147,16.680681228637695,4,2022-09-05 06:55:44.488774,,,
